deal_id,client_id,client_segment,product_type,currency_pair,buy_sell,notional,exchange_rate,market_rate_date,request_channel,request_time,quote_time,client_accept_time,limit_check_time,trade_capture_time,confirmation_time,settlement_time,deal_status,manual_processing_flag,manual_steps_count,rework_count,exception_type,rejection_reason,sla_minutes,sla_breach
FXS-0000804,C00427,mid_corporate,FX Spot,EUR/GBP,sell,697000.0,0.849823,2024-08-02,messenger,2024-08-02 17:11:00,2024-08-02 17:27:37,2024-08-02 20:16:45,2024-08-02 20:28:23,2024-08-02 20:42:00,2024-08-02 21:37:18,2024-08-02 21:56:17,settled,True,4,0,late_confirmation,none,240,True
FXS-0000805,C00943,mid_corporate,FX Spot,EUR/CNY,sell,2204000.0,9.5462,2009-06-10,e_fx_portal,2009-06-10 15:22:00,2009-06-10 15:47:39,2009-06-10 15:56:25,2009-06-10 16:06:29,2009-06-10 16:31:13,2009-06-10 16:59:43,2009-06-10 17:46:43,settled,True,7,0,none,none,240,False
FXS-0000806,C00106,financial_institution,FX Spot,EUR/USD,buy,138600.0,1.3649,2007-04-27,e_fx_portal,2007-04-27 15:48:00,2007-04-27 15:50:00,2007-04-27 16:02:12,2007-04-27 16:11:22,2007-04-27 16:15:55,2007-04-27 16:24:06,2007-04-27 16:51:34,settled,False,0,0,none,none,150,False
FXS-0000807,C00285,mid_corporate,FX Spot,EUR/GBP,sell,2082000.0,0.6985,2005-03-11,e_fx_portal,2005-03-11 13:26:00,2005-03-11 13:32:35,2005-03-11 13:55:31,2005-03-11 14:04:56,2005-03-11 14:24:55,2005-03-11 14:43:30,2005-03-11 15:28:19,settled,True,3,0,none,none,240,False
FXS-0000808,C00861,financial_institution,FX Spot,EUR/GBP,buy,470400.0,0.85956,2022-09-06,email,2022-09-06 09:06:00,2022-09-06 09:14:48,2022-09-06 09:30:43,2022-09-06 09:36:47,2022-09-06 09:50:19,2022-09-06 10:10:01,2022-09-06 10:17:47,settled,True,5,0,none,none,150,False
FXS-0000809,C00629,large_corporate,FX Spot,EUR/NZD,sell,7926000.0,2.0178,2009-12-17,email,2009-12-17 11:54:00,2009-12-17 12:12:54,2009-12-17 12:31:25,2009-12-17 12:44:28,2009-12-17 12:59:47,2009-12-17 13:03:58,2009-12-17 17:09:11,settled,True,6,0,settlement_fail,none,180,True
FXS-0000810,C00311,financial_institution,FX Spot,EUR/USD,sell,1163400.0,1.3042,2005-01-27,email,2005-01-27 17:58:00,2005-01-27 18:07:41,2005-01-27 18:28:32,2005-01-27 19:19:34,2005-01-27 19:43:30,2005-01-27 19:48:52,2005-01-27 21:11:40,settled,True,5,0,limit_delay,none,150,True
FXS-0000811,C00573,mid_corporate,FX Spot,EUR/MXN,buy,1176000.0,16.88,2014-11-06,e_fx_portal,2014-11-06 08:26:00,2014-11-06 08:31:17,2014-11-06 08:39:06,2014-11-06 08:44:11,2014-11-06 08:49:18,2014-11-06 09:03:46,2014-11-06 09:31:12,settled,False,1,0,none,none,240,False
FXS-0000812,C00337,large_corporate,FX Spot,EUR/GBP,buy,1983000.0,0.8364,2013-11-25,e_fx_portal,2013-11-25 16:47:00,2013-11-25 16:54:59,2013-11-25 17:15:12,2013-11-25 17:21:20,2013-11-25 17:41:41,2013-11-25 18:16:00,2013-11-25 19:50:16,settled,False,2,0,none,none,180,True
FXS-0000813,C00233,mid_corporate,FX Spot,EUR/JPY,sell,2343000.0,128.44,2016-01-07,email,2016-01-07 14:50:00,2016-01-07 15:17:13,2016-01-07 15:23:39,2016-01-07 15:34:22,2016-01-07 16:02:52,2016-01-07 16:25:37,2016-01-07 16:52:23,settled,True,4,0,none,none,240,False
FXS-0000814,C00591,mid_corporate,FX Spot,EUR/CNY,sell,868000.0,7.496,2017-04-27,messenger,2017-04-27 10:50:00,2017-04-27 10:58:14,2017-04-27 11:07:12,2017-04-27 11:15:15,2017-04-27 12:25:12,2017-04-27 12:42:13,2017-04-27 13:28:02,settled,True,8,1,incomplete_ssi,none,240,False
FXS-0000815,C00624,mid_corporate,FX Spot,EUR/CNY,buy,4439000.0,7.7381,2020-04-14,email,2020-04-14 15:46:00,2020-04-14 15:56:57,2020-04-14 16:08:56,2020-04-14 16:13:28,2020-04-14 17:34:57,2020-04-14 17:47:17,2020-04-14 18:11:11,settled,False,2,1,none,none,240,False
FXS-0000816,C00317,financial_institution,FX Spot,EUR/AUD,buy,1339800.0,1.6385,2008-06-06,e_fx_portal,2008-06-06 16:22:00,2008-06-06 16:34:47,2008-06-06 16:46:08,2008-06-06 17:08:38,2008-06-06 17:11:56,2008-06-06 17:25:39,2008-06-06 18:14:12,settled,False,2,0,none,none,150,False
FXS-0000817,C00248,large_corporate,FX Spot,EUR/CAD,buy,666000.0,1.5787,2008-03-21,phone,2008-03-21 08:25:00,2008-03-21 08:39:33,2008-03-21 09:01:05,2008-03-21 09:07:26,2008-03-21 09:21:58,2008-03-21 09:31:13,2008-03-21 10:09:35,settled,True,7,0,none,none,180,False
FXS-0000818,C00690,large_corporate,FX Spot,EUR/JPY,sell,1032000.0,158.813516,2023-12-05,phone,2023-12-05 09:03:00,2023-12-05 09:05:07,2023-12-05 09:37:16,2023-12-05 10:00:41,2023-12-05 10:05:09,2023-12-05 10:30:16,2023-12-05 11:32:15,settled,False,0,0,none,none,180,False
FXS-0000819,C00557,mid_corporate,FX Spot,EUR/SEK,buy,1511000.0,10.855305,2025-12-21,email,2025-12-21 14:39:00,2025-12-21 14:46:04,2025-12-21 14:58:38,2025-12-21 15:01:04,2025-12-21 16:35:52,2025-12-21 16:49:37,2025-12-21 17:25:48,settled,False,3,1,none,none,240,False
FXS-0000820,C00146,mid_corporate,FX Spot,EUR/CAD,sell,1585000.0,1.49007,2021-09-02,e_fx_portal,2021-09-02 17:59:00,2021-09-02 18:00:51,2021-09-02 18:42:48,2021-09-02 18:48:01,2021-09-02 19:08:04,2021-09-02 19:18:49,2021-09-02 23:15:47,settlement_failed,False,0,0,settlement_fail,none,240,True
FXS-0000821,C00065,mid_corporate,FX Spot,EUR/USD,sell,166000.0,1.1336,2015-02-23,e_fx_portal,2015-02-23 08:14:00,2015-02-23 08:14:55,2015-02-23 08:29:18,2015-02-23 08:37:13,2015-02-23 10:18:06,2015-02-23 10:42:50,2015-02-23 11:59:02,settled,False,3,1,incomplete_ssi,none,240,False
FXS-0000822,C00631,sme,FX Spot,EUR/HKD,buy,96250.0,8.9939,2021-10-29,email,2021-10-29 14:39:00,2021-10-29 14:41:27,2021-10-29 14:56:24,2021-10-29 15:05:36,2021-10-29 15:09:38,2021-10-29 15:14:56,2021-10-29 18:34:26,settled,False,1,0,settlement_fail,none,360,False
FXS-0000823,C00870,financial_institution,FX Spot,EUR/CNY,sell,4267200.0,8.016512,2026-04-22,phone,2026-04-22 09:21:00,2026-04-22 09:27:24,2026-04-22 09:43:59,2026-04-22 09:47:00,2026-04-22 09:57:48,2026-04-22 10:02:03,2026-04-22 11:05:50,settled,True,6,0,none,none,150,False
FXS-0000824,C00752,large_corporate,FX Spot,EUR/NZD,sell,9165000.0,1.7663,2010-06-10,e_fx_portal,2010-06-10 14:30:00,2010-06-10 14:38:30,2010-06-10 14:57:28,2010-06-10 15:08:14,2010-06-10 15:09:43,2010-06-10 15:36:54,2010-06-10 15:48:41,settled,False,1,0,none,none,180,False
FXS-0000825,C00255,mid_corporate,FX Spot,EUR/NZD,buy,325000.0,2.0163,2009-12-11,phone,2009-12-11 14:13:00,2009-12-11 14:45:43,2009-12-11 15:10:02,2009-12-11 15:25:19,2009-12-11 16:28:51,2009-12-11 16:38:11,2009-12-11 16:48:06,settled,True,6,1,duplicate_request,none,240,False
FXS-0000826,C00014,large_corporate,FX Spot,EUR/NZD,buy,423000.0,1.62523,2021-11-10,e_fx_portal,2021-11-10 08:54:00,2021-11-10 09:06:47,2021-11-10 09:18:03,2021-11-10 09:20:06,2021-11-10 09:25:06,2021-11-10 09:57:50,2021-11-10 11:02:30,settled,False,1,0,none,none,180,False
FXS-0000827,C00288,mid_corporate,FX Spot,EUR/HKD,buy,2312000.0,10.5908,2007-08-23,phone,2007-08-23 14:48:00,2007-08-23 14:51:37,2007-08-23 16:44:14,2007-08-23 16:51:09,2007-08-23 17:07:31,2007-08-23 17:42:49,2007-08-23 18:15:18,settled,False,2,1,late_confirmation,none,240,False
FXS-0000828,C00862,large_corporate,FX Spot,EUR/NZD,sell,294000.0,1.78166,2015-09-07,messenger,2015-09-07 16:58:00,2015-09-07 17:03:39,2015-09-07 17:09:13,2015-09-07 17:32:01,2015-09-07 18:43:28,2015-09-07 19:05:55,2015-09-07 19:42:49,settled,False,1,1,none,none,180,False
FXS-0000829,C00529,mid_corporate,FX Spot,EUR/CHF,sell,1357000.0,1.5648,2008-03-14,e_fx_portal,2008-03-14 16:38:00,2008-03-14 16:42:12,2008-03-14 16:54:10,2008-03-14 17:04:05,2008-03-14 17:21:10,2008-03-14 17:41:36,2008-03-14 18:09:25,settled,False,3,2,incomplete_ssi,none,240,False
FXS-0000830,C00059,financial_institution,FX Spot,EUR/CNY,sell,252000.0,7.830228,2024-06-07,email,2024-06-07 08:17:00,2024-06-07 08:28:43,2024-06-07 08:33:52,2024-06-07 09:38:08,2024-06-07 10:50:45,2024-06-07 10:59:14,2024-06-07 11:04:16,settled,True,8,1,incomplete_ssi,none,150,True
FXS-0000831,C00630,mid_corporate,FX Spot,EUR/ZAR,sell,635000.0,17.0184,2021-10-18,e_fx_portal,2021-10-18 10:27:00,2021-10-18 10:33:54,2021-10-18 10:41:29,2021-10-18 10:49:34,2021-10-18 10:53:06,2021-10-18 11:12:34,2021-10-18 11:26:53,settled,False,1,0,none,none,240,False
FXS-0000832,C00582,large_corporate,FX Spot,EUR/CAD,sell,1458000.0,1.50087,2024-07-26,phone,2024-07-26 10:24:00,2024-07-26 10:34:11,2024-07-26 10:55:37,2024-07-26 11:02:31,2024-07-26 12:11:47,2024-07-26 12:17:53,2024-07-26 12:29:29,settled,True,7,1,incomplete_ssi,none,180,False
FXS-0000833,C00360,large_corporate,FX Spot,EUR/CNY,buy,891000.0,7.0908,2022-05-10,messenger,2022-05-10 12:31:00,2022-05-10 12:33:25,2022-05-10 12:59:01,2022-05-10 13:01:45,2022-05-10 13:14:58,2022-05-10 13:38:31,2022-05-10 14:08:50,settled,False,2,0,none,none,180,False
FXS-0000834,C00887,mid_corporate,FX Spot,EUR/SGD,buy,3819000.0,1.501149,2025-11-22,e_fx_portal,2025-11-22 09:25:00,2025-11-22 09:48:14,2025-11-22 09:54:18,2025-11-22 10:10:50,2025-11-22 10:13:54,2025-11-22 10:51:44,2025-11-22 11:09:44,settled,False,2,0,none,none,240,False
FXS-0000835,C00473,mid_corporate,FX Spot,EUR/HKD,sell,663000.0,11.5384,2008-02-05,email,2008-02-05 16:32:00,2008-02-05 16:33:13,2008-02-05 16:37:39,2008-02-05 16:37:52,2008-02-05 16:40:44,2008-02-05 16:55:26,2008-02-05 17:09:01,settled,False,1,0,none,none,240,False
FXS-0000836,C00219,large_corporate,FX Spot,EUR/SGD,sell,1803000.0,1.400815,2025-03-01,e_fx_portal,2025-03-01 15:46:00,2025-03-01 15:47:54,2025-03-01 16:10:54,2025-03-01 16:13:00,2025-03-01 17:23:57,2025-03-01 17:41:18,2025-03-01 17:50:36,settled,False,3,2,duplicate_request,none,180,False
FXS-0000837,C00282,sme,FX Spot,EUR/CZK,sell,190050.0,25.5647,2019-07-10,email,2019-07-10 16:05:00,2019-07-10 16:14:11,2019-07-10 16:34:26,2019-07-10 16:50:39,2019-07-10 17:04:28,2019-07-10 17:24:04,2019-07-10 17:49:00,settled,False,1,0,none,none,360,False
FXS-0000838,C00708,mid_corporate,FX Spot,EUR/ZAR,sell,302000.0,20.903626,2024-01-22,messenger,2024-01-22 09:58:00,2024-01-22 10:05:11,2024-01-22 10:15:08,2024-01-22 10:35:15,2024-01-22 11:14:29,2024-01-22 11:44:55,2024-01-22 12:12:56,settled,True,5,1,none,none,240,False
FXS-0000839,C00244,mid_corporate,FX Spot,EUR/ZAR,buy,5967000.0,16.6141,2018-10-25,messenger,2018-10-25 08:08:00,2018-10-25 08:23:10,2018-10-25 08:27:41,2018-10-25 08:43:16,2018-10-25 11:22:12,2018-10-25 11:35:40,2018-10-25 12:13:02,settled,False,3,1,none,none,240,True
FXS-0000840,C00477,large_corporate,FX Spot,EUR/JPY,buy,1419000.0,143.27,2006-04-10,e_fx_portal,2006-04-10 17:06:00,2006-04-10 17:27:17,2006-04-10 18:02:51,2006-04-10 18:07:55,2006-04-10 20:11:04,2006-04-10 20:25:06,2006-04-10 20:50:59,settled,True,8,1,manual_reentry_error,none,180,True
FXS-0000841,C00441,mid_corporate,FX Spot,EUR/SGD,sell,6156000.0,1.5898,2021-07-07,phone,2021-07-07 10:53:00,2021-07-07 11:07:22,2021-07-07 12:46:58,2021-07-07 12:52:58,2021-07-07 13:00:11,2021-07-07 13:43:24,2021-07-07 14:16:03,settled,True,5,0,late_confirmation,none,240,False
FXS-0000842,C00704,large_corporate,FX Spot,EUR/CNY,sell,846000.0,7.721497,2026-07-14,e_fx_portal,2026-07-14 14:33:00,2026-07-14 14:35:42,2026-07-14 15:28:59,2026-07-14 15:48:28,2026-07-14 15:56:37,2026-07-14 17:15:50,2026-07-14 17:50:43,settled,False,2,0,late_confirmation,none,180,True
FXS-0000843,C00907,large_corporate,FX Spot,EUR/CZK,sell,2235000.0,25.408217,2024-07-15,phone,2024-07-15 17:05:00,2024-07-15 17:14:11,2024-07-15 17:38:34,2024-07-15 17:58:53,2024-07-15 18:02:42,2024-07-15 18:11:34,2024-07-15 18:22:59,settled,False,0,0,none,none,180,False
FXS-0000844,C00914,mid_corporate,FX Spot,EUR/HKD,buy,421000.0,8.8303,2016-04-04,email,2016-04-04 08:21:00,2016-04-04 08:33:25,2016-04-04 09:02:00,2016-04-04 10:51:24,2016-04-04 11:07:05,2016-04-04 11:16:21,2016-04-04 12:05:53,settled,True,3,0,limit_delay,none,240,False
FXS-0000845,C00813,mid_corporate,FX Spot,EUR/CNY,sell,290000.0,7.854475,2026-06-03,messenger,2026-06-03 08:03:00,2026-06-03 08:07:13,2026-06-03 08:20:52,2026-06-03 08:27:30,2026-06-03 08:55:28,2026-06-03 09:09:50,2026-06-03 10:25:49,settled,True,3,0,none,none,240,False
FXS-0000846,C00822,sme,FX Spot,EUR/MXN,buy,205450.0,21.411733,2024-11-19,email,2024-11-19 08:03:00,2024-11-19 08:07:38,2024-11-19 08:22:37,2024-11-19 09:33:33,2024-11-19 10:23:31,2024-11-19 10:26:56,2024-11-19 10:43:16,settled,False,3,1,limit_delay,none,360,False
FXS-0000847,C00147,sme,FX Spot,EUR/CHF,buy,1731800.0,1.5634,2006-06-27,email,2006-06-27 09:33:00,2006-06-27 09:44:44,2006-06-27 10:05:15,2006-06-27 10:19:31,2006-06-27 12:47:33,2006-06-27 12:49:44,2006-06-27 12:58:30,settled,True,5,1,incomplete_ssi,none,360,False
FXS-0000848,C00300,large_corporate,FX Spot,EUR/MXN,sell,9621000.0,21.2391,2017-09-25,email,2017-09-25 08:30:00,2017-09-25 08:42:34,2017-09-25 09:00:10,2017-09-25 09:02:16,2017-09-25 09:17:15,2017-09-25 09:22:29,2017-09-25 10:01:08,settled,True,4,0,none,none,180,False
FXS-0000849,C00677,large_corporate,FX Spot,EUR/SEK,sell,2250000.0,11.192362,2025-07-26,messenger,2025-07-26 16:11:00,2025-07-26 16:24:36,2025-07-26 16:30:53,2025-07-26 16:32:09,2025-07-26 16:48:23,2025-07-26 17:09:15,2025-07-26 17:45:46,settled,True,7,0,none,none,180,False
FXS-0000850,C00003,financial_institution,FX Spot,EUR/MXN,sell,634200.0,24.6837,2021-03-24,messenger,2021-03-24 14:03:00,2021-03-24 14:06:28,2021-03-24 14:10:50,2021-03-24 14:15:02,2021-03-24 14:24:26,2021-03-24 14:27:57,2021-03-24 15:01:53,settled,False,2,0,none,none,150,False
FXS-0000851,C00771,sme,FX Spot,EUR/NZD,buy,369600.0,1.76835,2018-09-04,phone,2018-09-04 17:48:00,2018-09-04 17:53:11,2018-09-04 18:20:30,2018-09-04 18:21:40,2018-09-04 18:57:57,2018-09-04 19:11:19,2018-09-04 20:03:02,settled,True,3,0,none,none,360,False
FXS-0000852,C00019,sme,FX Spot,EUR/CHF,buy,138950.0,1.2304,2013-05-08,email,2013-05-08 16:00:00,2013-05-08 16:04:54,2013-05-08 16:13:49,2013-05-08 16:35:33,2013-05-08 16:38:07,2013-05-08 17:05:06,2013-05-08 17:43:36,settled,False,0,0,none,none,360,False
FXS-0000853,C00515,large_corporate,FX Spot,EUR/ZAR,sell,720000.0,12.7187,2015-04-09,e_fx_portal,2015-04-09 17:37:00,2015-04-09 17:48:44,2015-04-09 18:08:08,2015-04-09 18:15:47,2015-04-09 18:21:14,2015-04-09 18:25:34,2015-04-09 18:49:40,settled,False,0,0,none,none,180,False
FXS-0000854,C00443,large_corporate,FX Spot,EUR/USD,sell,4560000.0,1.05773,2017-02-14,phone,2017-02-14 10:23:00,2017-02-14 10:39:52,2017-02-14 10:58:44,2017-02-14 11:13:42,2017-02-14 11:20:02,2017-02-14 11:27:38,2017-02-14 12:38:25,settled,False,2,0,none,none,180,False
FXS-0000855,C00647,large_corporate,FX Spot,EUR/GBP,buy,501000.0,0.88214,2017-12-06,messenger,2017-12-06 10:52:00,2017-12-06 11:06:01,2017-12-06 11:30:44,2017-12-06 11:40:27,2017-12-06 11:46:36,2017-12-06 11:51:51,2017-12-06 12:39:56,settled,True,5,0,none,none,180,False
FXS-0000856,C00782,financial_institution,FX Spot,EUR/CNY,buy,3452400.0,7.8416,2019-10-07,messenger,2019-10-07 16:29:00,2019-10-07 16:42:53,2019-10-07 16:53:16,2019-10-07 17:00:49,2019-10-07 17:31:53,2019-10-07 17:49:07,2019-10-07 18:25:44,settled,True,6,0,none,none,150,False
FXS-0000857,C00163,mid_corporate,FX Spot,EUR/CAD,buy,1219000.0,1.3498,2011-12-19,e_fx_portal,2011-12-19 10:26:00,2011-12-19 10:32:31,2011-12-19 10:50:23,2011-12-19 11:04:00,2011-12-19 13:02:43,2011-12-19 13:09:53,2011-12-19 13:42:49,settled,False,2,1,none,none,240,False
FXS-0000858,C00011,mid_corporate,FX Spot,EUR/USD,buy,1556000.0,1.3241,2006-11-30,email,2006-11-30 08:34:00,2006-11-30 08:35:14,2006-11-30 11:32:00,2006-11-30 11:49:55,2006-11-30 11:59:46,2006-11-30 13:20:46,2006-11-30 13:44:45,settled,False,2,0,late_confirmation,none,240,True
FXS-0000859,C00725,mid_corporate,FX Spot,EUR/ZAR,buy,167000.0,15.4108,2018-08-01,e_fx_portal,2018-08-01 14:41:00,2018-08-01 14:53:14,2018-08-01 15:04:56,2018-08-01 15:21:21,2018-08-01 15:52:32,2018-08-01 15:56:06,2018-08-01 16:09:34,settled,True,5,0,none,none,240,False
FXS-0000860,C00119,large_corporate,FX Spot,EUR/GBP,sell,14967000.0,0.870848,2026-04-10,messenger,2026-04-10 16:00:00,2026-04-10 16:08:40,2026-04-10 16:13:02,2026-04-10 16:31:22,2026-04-10 16:41:46,2026-04-10 16:51:38,2026-04-10 17:12:25,settled,False,1,0,none,none,180,False
FXS-0000861,C00267,mid_corporate,FX Spot,EUR/TRY,buy,991000.0,51.288526,2026-04-05,phone,2026-04-05 17:40:00,2026-04-05 18:02:07,2026-04-05 18:13:11,2026-04-05 18:15:05,2026-04-05 18:41:06,2026-04-05 18:49:15,2026-04-05 22:02:51,settled,True,4,0,settlement_fail,none,240,True
FXS-0000862,C00283,large_corporate,FX Spot,EUR/CAD,sell,2121000.0,1.46451,2023-03-31,messenger,2023-03-31 17:16:00,2023-03-31 17:25:13,2023-03-31 17:34:26,2023-03-31 18:02:47,2023-03-31 18:35:59,2023-03-31 18:48:13,2023-03-31 18:55:30,settled,True,7,0,none,none,180,False
FXS-0000863,C00139,mid_corporate,FX Spot,EUR/NOK,sell,154000.0,10.883,2020-10-08,phone,2020-10-08 09:12:00,2020-10-08 09:49:19,2020-10-08 09:55:06,2020-10-08 09:59:29,2020-10-08 10:25:14,2020-10-08 10:37:41,2020-10-08 10:55:30,settled,True,8,1,incomplete_ssi,none,240,False
FXS-0000864,C00015,financial_institution,FX Spot,EUR/SGD,buy,1150800.0,1.5891,2017-07-20,messenger,2017-07-20 15:43:00,2017-07-20 15:52:14,2017-07-20 15:58:52,2017-07-20 16:06:38,2017-07-20 16:11:03,2017-07-20 16:15:58,2017-07-20 19:26:16,settled,False,2,0,settlement_fail,none,150,True
FXS-0000865,C00453,mid_corporate,FX Spot,EUR/CZK,buy,468000.0,23.384,2023-05-09,e_fx_portal,2023-05-09 16:27:00,2023-05-09 16:47:47,2023-05-09 17:03:10,2023-05-09 17:08:59,2023-05-09 18:06:21,2023-05-09 18:08:45,2023-05-09 18:35:12,rejected,True,5,1,incomplete_ssi,client_declined,240,False
FXS-0000866,C00663,large_corporate,FX Spot,EUR/CNY,sell,2049000.0,7.5642,2014-12-29,email,2014-12-29 14:58:00,2014-12-29 15:07:07,2014-12-29 15:33:51,2014-12-29 15:41:07,2014-12-29 16:22:13,2014-12-29 16:25:38,2014-12-29 17:05:04,settled,True,4,0,none,none,180,False
FXS-0000867,C00580,financial_institution,FX Spot,EUR/CNY,sell,4397400.0,8.0886,2012-10-30,phone,2012-10-30 16:11:00,2012-10-30 16:40:40,2012-10-30 17:08:18,2012-10-30 17:26:04,2012-10-30 17:58:18,2012-10-30 18:17:14,2012-10-30 18:57:01,settled,True,3,0,none,none,150,True
FXS-0000868,C00123,mid_corporate,FX Spot,EUR/USD,sell,469000.0,1.031512,2025-01-18,email,2025-01-18 16:22:00,2025-01-18 16:28:01,2025-01-18 16:39:43,2025-01-18 17:00:37,2025-01-18 17:04:54,2025-01-18 17:10:56,2025-01-18 18:26:49,settled,False,2,0,none,none,240,False
FXS-0000869,C00541,large_corporate,FX Spot,EUR/CNY,buy,11178000.0,7.881845,2026-03-19,phone,2026-03-19 12:27:00,2026-03-19 12:45:44,2026-03-19 12:49:44,2026-03-19 14:20:13,2026-03-19 14:45:38,2026-03-19 14:58:15,2026-03-19 15:51:03,rejected,True,4,0,limit_delay,insufficient_limit,180,True
FXS-0000870,C00794,large_corporate,FX Spot,EUR/JPY,sell,1368000.0,126.65,2019-02-28,messenger,2019-02-28 08:24:00,2019-02-28 08:32:09,2019-02-28 08:45:01,2019-02-28 11:19:21,2019-02-28 11:28:30,2019-02-28 11:34:52,2019-02-28 12:30:41,settled,True,5,0,limit_delay,none,180,True
FXS-0000871,C00091,mid_corporate,FX Spot,EUR/CHF,sell,880000.0,0.93442,2025-09-30,email,2025-09-30 12:33:00,2025-09-30 12:40:41,2025-09-30 12:54:14,2025-09-30 13:01:36,2025-09-30 13:08:35,2025-09-30 13:22:07,2025-09-30 14:23:53,settled,False,1,0,none,none,240,False
FXS-0000872,C00439,large_corporate,FX Spot,EUR/ZAR,buy,7815000.0,20.5908,2020-04-24,messenger,2020-04-24 10:01:00,2020-04-24 10:01:31,2020-04-24 10:08:26,2020-04-24 10:11:28,2020-04-24 10:28:24,2020-04-24 10:41:21,2020-04-24 11:11:30,settled,False,0,0,none,none,180,False
FXS-0000873,C00944,large_corporate,FX Spot,EUR/SGD,buy,1125000.0,1.466057,2025-04-04,email,2025-04-04 09:08:00,2025-04-04 09:26:14,2025-04-04 09:43:14,2025-04-04 09:50:59,2025-04-04 10:20:23,2025-04-04 11:09:21,2025-04-04 11:41:03,settled,True,5,0,none,none,180,False
FXS-0000874,C00394,large_corporate,FX Spot,EUR/JPY,sell,438000.0,183.647316,2026-05-07,e_fx_portal,2026-05-07 09:14:00,2026-05-07 09:25:48,2026-05-07 09:48:47,2026-05-07 11:01:56,2026-05-07 11:26:37,2026-05-07 11:27:18,2026-05-07 11:54:33,rejected,True,3,0,limit_delay,insufficient_limit,180,False
FXS-0000875,C00202,large_corporate,FX Spot,EUR/CHF,buy,1311000.0,1.2316,2013-11-13,messenger,2013-11-13 14:58:00,2013-11-13 15:01:29,2013-11-13 15:21:18,2013-11-13 15:30:33,2013-11-13 15:35:34,2013-11-13 15:49:17,2013-11-13 17:11:30,settled,False,1,0,none,none,180,False
FXS-0000876,C00886,mid_corporate,FX Spot,EUR/NZD,buy,2012000.0,1.7877,2023-07-19,e_fx_portal,2023-07-19 13:02:00,2023-07-19 13:14:43,2023-07-19 13:21:34,2023-07-19 13:25:32,2023-07-19 13:33:49,2023-07-19 13:40:08,2023-07-19 14:08:25,settled,False,2,0,none,none,240,False
FXS-0000877,C00947,mid_corporate,FX Spot,EUR/AUD,sell,762000.0,1.6129,2006-02-23,messenger,2006-02-23 13:23:00,2006-02-23 13:36:50,2006-02-23 13:48:51,2006-02-23 14:03:05,2006-02-23 14:38:09,2006-02-23 14:47:51,2006-02-23 15:00:08,settled,True,5,0,none,none,240,False
FXS-0000878,C00924,large_corporate,FX Spot,EUR/CAD,buy,4599000.0,1.4568,2021-12-21,messenger,2021-12-21 15:27:00,2021-12-21 15:37:23,2021-12-21 15:46:26,2021-12-21 15:56:53,2021-12-21 16:16:43,2021-12-21 16:45:00,2021-12-21 16:56:20,settled,True,3,0,none,none,180,False
FXS-0000879,C00858,mid_corporate,FX Spot,EUR/AUD,sell,156000.0,1.62461,2019-12-02,e_fx_portal,2019-12-02 13:28:00,2019-12-02 13:32:51,2019-12-02 13:42:54,2019-12-02 15:08:12,2019-12-02 15:11:24,2019-12-02 15:26:16,2019-12-02 15:42:31,settled,False,0,0,limit_delay,none,240,False
FXS-0000880,C00326,large_corporate,FX Spot,EUR/CHF,sell,330000.0,1.12992,2018-09-05,e_fx_portal,2018-09-05 14:18:00,2018-09-05 14:29:32,2018-09-05 15:03:36,2018-09-05 15:18:38,2018-09-05 15:34:07,2018-09-05 15:48:07,2018-09-05 16:07:52,settled,False,2,0,none,none,180,False
FXS-0000881,C00842,large_corporate,FX Spot,EUR/CZK,sell,4122000.0,25.085144,2024-09-10,email,2024-09-10 08:51:00,2024-09-10 09:08:18,2024-09-10 09:12:13,2024-09-10 09:16:09,2024-09-10 09:30:15,2024-09-10 09:48:26,2024-09-10 10:16:53,settled,True,6,0,none,none,180,False
FXS-0000882,C00120,large_corporate,FX Spot,EUR/TRY,buy,3165000.0,53.53622,2026-07-07,phone,2026-07-07 16:30:00,2026-07-07 16:43:07,2026-07-07 16:45:27,2026-07-07 16:49:06,2026-07-07 18:13:14,2026-07-07 18:22:48,2026-07-07 18:51:37,settled,True,7,1,incomplete_ssi,none,180,False
FXS-0000883,C00920,financial_institution,FX Spot,EUR/ZAR,buy,1033200.0,16.1013,2018-07-02,email,2018-07-02 12:29:00,2018-07-02 12:50:26,2018-07-02 13:03:23,2018-07-02 13:06:27,2018-07-02 13:19:54,2018-07-02 13:23:59,2018-07-02 13:54:19,settled,True,6,0,none,none,150,False
FXS-0000884,C00589,sme,FX Spot,EUR/CNY,sell,66150.0,8.0668,2012-01-09,e_fx_portal,2012-01-09 09:33:00,2012-01-09 09:46:23,2012-01-09 10:03:01,2012-01-09 10:17:08,2012-01-09 10:23:29,2012-01-09 10:25:12,2012-01-09 10:53:29,settled,False,1,0,none,none,360,False
FXS-0000885,C00068,mid_corporate,FX Spot,EUR/NZD,sell,584000.0,1.902741,2025-04-01,e_fx_portal,2025-04-01 16:07:00,2025-04-01 16:08:43,2025-04-01 17:30:25,2025-04-01 17:51:22,2025-04-01 18:02:05,2025-04-01 18:48:41,2025-04-01 19:18:07,settled,False,0,0,late_confirmation,none,240,False
